0.0002,340000,100000,1,2.00468,0.01,3,415.556
0.0002,340000,100000,1,2.79239,0.01,3,635.667
0.0002,340000,100000,1,1.15768,0.01,3,460.296
0.0002,340000,100000,1,1.08456,0.01,3,460.296
0.0002,340000,100000,1,1.15768,0.01,3,178.469
0.0002,340000,100000,1,1.15768,0.01,3,460.66
0.0002,340000,100000,1,1.15768,0.01,3,460.296
0.0002,340000,100000,1,1.08456,0.01,3,178.55
0.0002,340000,100000,1,1.8533,0.01,3,85.9087
0.0002,340000,100000,1,1.89553,0.01,3,85.9087
0.0002,340000,100000,1,1.8533,0.01,3,64.2343
0.0002,340000,100000,1,1.8533,0.01,3,85.7324
0.0002,340000,100000,1,1.8533,0.01,3,85.9087
0.0002,340000,100000,1,1.89553,0.01,3,64.2023
0.0002,340000,100000,1,2.94968,0.01,3,315.607
0.0002,340000,100000,1,2.22749,0.01,3,315.607
0.0002,340000,100000,1,2.94968,0.01,3,444.203
0.0002,340000,100000,1,2.94968,0.01,3,315.17
0.0002,340000,100000,1,2.94968,0.01,3,315.607
0.0002,340000,100000,1,2.22749,0.01,3,443.701
0.0002,340000,100000,1,2.65861,0.01,3,115.211
0.0002,340000,100000,1,2.48016,0.01,3,115.211
0.0002,340000,100000,1,2.65861,0.01,3,397.273
0.0002,340000,100000,1,2.65861,0.01,3,114.542
0.0002,340000,100000,1,2.65861,0.01,3,115.211
0.0002,340000,100000,1,2.48016,0.01,3,396.282
0.0002,340000,100000,1,1.50766,0.01,3,351.2
0.0002,340000,100000,1,1.64684,0.01,3,351.2
0.0002,340000,100000,1,1.50766,0.01,3,266.348
0.0002,340000,100000,1,1.50766,0.01,3,352.148
0.0002,340000,100000,1,1.50766,0.01,3,351.2
0.0002,340000,100000,1,1.64684,0.01,3,267.26
0.0002,340000,100000,1,1.45254,0.01,3,229.089
0.0002,340000,100000,1,1.3338,0.01,3,229.089
0.0002,340000,100000,1,1.45254,0.01,3,98.7017
0.0002,340000,100000,1,1.45254,0.01,3,228.705
0.0002,340000,100000,1,1.45254,0.01,3,247.55
0.0002,340000,100000,1,1.3338,0.01,3,106.839
0.0002,340000,100000,1,2.35435,0.01,3,1575.84
0.0002,340000,100000,1,2.5393,0.01,3,1575.84
0.0002,340000,100000,1,2.35435,0.01,3,1489.05
0.0002,340000,100000,1,2.35435,0.01,3,1578.86
0.0002,340000,100000,1,2.35435,0.01,3,488.721
0.0002,340000,100000,1,2.5393,0.01,3,462.734
0.0002,340000,100000,1,2.44883,0.01,3,41.8277
0.0002,340000,100000,1,1.18468,0.01,3,41.8277
